HHID,PERSID,AGEGROUP,SEX,RELATIONSHIP,CARLICENCE,CARLICTYPE,MCLICENCE,MCLICTYPE,OTHERLICENCE,WORKSTATUS,ANZSCO_1-digit,ANZSCO_3-digit,INDUSTRY,STUDYING,ED_TYPE,MAINACT,STARTPLACE,ANYSTOPS,LASTLEFT,ASSISTAGE,ASSISTLTHC,ASSISTSTHC,ASSISTDISABILITY,ASSISTENGLISH,ASSISTOTHER,ASSISTANY,WFHDAY,WFHWEEK,WFHCORONA,NQSTADIUMATTEND,NQSTADIUMYEAR,NQSTADIUMEVENT,NQSTADIUMDRIVER,NQSTADIUMEVENTOTHER,NQSTADIUMPASSENGER,NQSTADIUMEVENTSHUTTLE,NQSTADIUMPUBLICBUS,NQSTADIUMUBERTAXI,NQSTADIUMBICYCLE,NQSTADIUMWALK,DEMOGWGT20,PERSWGT20
93511,93511/1000,13,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.161857486,26.93033409
93513,93513/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,4/25/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
93513,93513/1001,16,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.156279922,29.25249481
93515,93515/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,252,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,30.63387108
93517,93517/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,313,it,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,35.49335098
93517,93517/1001,6,female,relative,TRUE,fullLicence,FALSE,,FALSE,workPartTime,3,361,agriculture,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,33.4358902
93518,93518/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,442,other,,,Full-time Work,home,FALSE,4/24/2021 0:00,,,,,,,0,TRUE,0,,0,,,,,,,,,,,1.402965784,35.49335098
93518,93518/1001,6,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,610,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,,,,,,,,,,,,1.321639419,33.4358902
93519,93519/1000,11,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,341,utilities,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.209921598,36.83535767
93519,93519/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,36.31593323
93519,93519/1002,4,female,child,TRUE,p2Licence,FALSE,,FALSE,workFullTime,4,421,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.067540169,32.50064087
93521,93521/1000,9,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,1,133,it,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.22006011,46.50829697
93521,93521/1001,9,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,,,1,,,,,,1.158914447,44.17744446
93521,93521/1002,3,male,child,FALSE,,FALSE,,FALSE,,,,,secondary,2,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,1,2020,football,,,1,,,,,,0.927163005,35.34315491
93521,93521/1003,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,1,2020,football,,,1,,,,,,0.951780617,36.28157043
93523,93523/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,254,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,27.64893532
93525,93525/1000,5,male,,TRUE,p2Licence,FALSE,,FALSE,workFullTime,3,321,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,55.34539413
93525,93525/1001,4,female,spouse,TRUE,p2Licence,FALSE,,FALSE,workFullTime,6,621,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,,,1,,,,,,1.067540169,32.50064087
93525,93525/1002,9,female,relative,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,1,,,,,,,,1.158914447,35.28247452
93528,93528/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,221,financial,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,42.71247864
93528,93528/1001,6,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,40.23654175
93528,93528/1002,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,45.29491806
93529,93529/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,4/19/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
93529,93529/1001,14,female,spouse,TRUE,,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
93531,93531/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
93531,93531/1001,15,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,24.66082573
93533,93533/1000,8,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,312,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.084623694,27.43967819
93533,93533/1001,8,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,263,it,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.012258768,25.6089325
93534,93534/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,4/22/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
93534,93534/1001,15,female,spouse,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,4/22/2021 0:00,,1,,,,,1,FALSE,,,0,,,,,,,,,,,0.974782407,24.66082573
93535,93535/1000,15,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,4/25/2021 0:00,,,,,,,0,FALSE,,,,,,,,,,,,,,0.974782407,22.59417915
93537,93537/1000,14,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.185264945,27.47288895
93538,93538/1000,13,female,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,5,500,it,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,2,2,0,,,,,,,,,,,1.161857486,29.39360046
93538,93538/1001,13,male,spouse,TRUE,fullLicence,FALSE,,TRUE,workFullTime,,,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.914224029,23.12877083
93539,93539/1000,9,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,7,721,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.22006011,46.50829697
93539,93539/1001,10,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workPartTime,6,610,retail,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.120332479,42.70671082
93539,93539/1002,5,male,child,TRUE,p2Licence,FALSE,,FALSE,workFullTime,6,621,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,69.29837036
93539,93539/1003,4,female,child,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.067540169,40.69428635
93540,93540/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,542,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,,,,1,,,,,0.939867496,21.78489685
93541,93541/1000,9,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,511,admin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.22006011,37.14402008
93541,93541/1001,9,male,spouse,TRUE,fullLicence,TRUE,fullLicence,FALSE,workFullTime,3,321,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.22006011,37.14402008
93541,93541/1005,4,male,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,2,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.366201878,41.59322357
93542,93542/1000,5,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,1,133,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,45.99109268
93542,93542/1001,5,female,spouse,TRUE,learnersPermit,FALSE,,FALSE,workFullTime,4,431,accom,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.7357862,43.91330719
93543,93543/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,232,it,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,2,3,0,,,,,,,,,,,1.321639419,33.4358902
93543,93543/1001,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.847001851,21.4281311
93544,93544/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,591,admin,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,28.61371994
93544,93544/1001,7,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,323,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,35.2912674
93544,93544/1002,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,45.29491806
93546,93546/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,,,,1,,,,,1.159203172,26.86881065
93547,93547/1000,7,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,334,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,1,,,,,,,,1.159203172,59.24180984
93547,93547/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,48.03252029
93547,93547/1002,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
93547,93547/1003,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.847001851,43.28656387
93547,93547/1004,2,male,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,0.900419712,46.01651764
93548,93548/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,442,publicAdmin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,,,1,,,,,,1.232581019,37.52521133
93548,93548/1001,12,male,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,1,2020,football,1,,,,,,,,1.380715489,42.03507996
93548,93548/1003,2,male,relative,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.900419712,27.41275406
93549,93549/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
93549,93549/1001,14,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
93553,93553/1000,6,female,,TRUE,p1Licence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,40.23654175
93553,93553/1001,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.900419712,27.41275406
93553,93553/1002,1,female,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.426358938,43.42466736
93555,93555/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
93555,93555/1001,15,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,24.66082573
93556,93556/1000,10,male,,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.195128918,45.55792999
93556,93556/1001,3,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.951780617,36.28157043
93556,93556/1002,3,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.951780617,36.28157043
93556,93556/1003,2,male,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.900419712,34.32370758
93557,93557/1000,6,male,,TRUE,fullLicence,TRUE,fullLicence,FALSE,workFullTime,7,712,mining,,,Full-time Work,home,FALSE,4/26/2021 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,42.71247864
93557,93557/1001,5,female,spouse,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,FALSE,4/26/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.7357862,52.84500122
93557,93557/1002,1,female,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.426358938,43.42466736
93559,93559/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,423,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,36.31593323
93559,93559/1001,12,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,7,712,mining,,,Full-time Work,other,FALSE,4/25/2021 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,37.52521133
93559,93559/1002,6,female,child,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,421,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.321639419,40.23654175
93563,93563/1000,11,female,,TRUE,p1Licence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.192860126,27.64893532
93564,93564/1000,7,male,,FALSE,,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.159203172,35.2912674
93564,93564/1001,15,female,relative,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,29.67668343
93564,93564/1002,1,female,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.426358938,43.42466736
93567,93567/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
93567,93567/1001,15,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
93570,93570/1000,8,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,542,publicAdmin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,,,,,,1,1.084623694,27.43967819
93570,93570/1001,9,male,spouse,TRUE,,FALSE,,TRUE,workFullTime,3,341,mining,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,1,2021,football,,,,,,,,1,1.22006011,30.86605644
93571,93571/1000,8,female,,TRUE,,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,FALSE,4/26/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.084623694,55.43037796
93571,93571/1001,5,male,spouse,TRUE,,FALSE,,FALSE,workFullTime,8,811,retail,,,Full-time Work,home,FALSE,4/27/2021 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,92.90573883
93571,93571/1002,4,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,-1,Secondary School,home,FALSE,4/27/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.067540169,54.55731583
93571,93571/1003,4,female,child,TRUE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,4/28/2021 0:00,,,,,,,0,FALSE,,,,,,,,,,,,,,1.067540169,54.55731583
93571,93571/1004,4,male,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,-1,Secondary School,home,FALSE,4/26/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.366201878,69.82061005
93571,93571/1005,4,female,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,-1,Secondary School,home,FALSE,4/25/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.067540169,54.55731583
93573,93573/1000,4,male,,TRUE,p2Licence,FALSE,,FALSE,workPartTime,8,851,accom,,,Part-time Work,home,FALSE,4/25/2021 0:00,,,,,,,0,FALSE,0,,0,,,,,,,,,,,1.366201878,41.59322357
93573,93573/1001,9,female,relative,TRUE,fullLicence,FALSE,,FALSE,workFullTime,7,741,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.158914447,35.28247452
93573,93573/1002,5,male,relative,TRUE,p2Licence,FALSE,,FALSE,workFullTime,7,741,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,55.34539413
93577,93577/1000,8,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,331,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,,1,2021,football,,,,,,1,,,1.012258768,30.81762886
93577,93577/1001,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.900419712,27.41275406
93577,93577/1002,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.900419712,27.41275406
93579,93579/1000,13,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,442,publicAdmin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.161857486,44.28963089
93579,93579/1001,8,female,child,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,254,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.084623694,41.34550476
93579,93579/1002,3,female,relative,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.951780617,36.28157043
93579,93579/1003,2,female,relative,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.847001851,32.28743744
93580,93580/1000,9,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,,,retail,,,Full-time Work,work,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.158914447,26.86211777
93583,93583/1000,9,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,,,other,,,Part-time Work,home,TRUE,,,,,,,,0,TRUE,6,6,0,,,,,,,,,,,1.158914447,44.17744446
93583,93583/1001,9,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,1,121,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,4,4,0,,,,,,,,,,,1.22006011,46.50829697
93583,93583/1002,4,male,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.366201878,52.07917404
93583,93583/1003,3,male,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.927163005,35.34315491
93585,93585/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,,,agriculture,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,concert,,,1,,,,,,1.192860126,30.17792892
93585,93585/1001,12,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,442,other,,,Full-time Work,home,FALSE,4/26/2021 0:00,,,,,,,,FALSE,0,0,1,2020,concert,1,,,,,,,,1.380715489,34.93044662
93591,93591/1000,7,female,,FALSE,,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,1,1,FALSE,,,0,,,,,,,,,,,0.939867496,35.82744598
93591,93591/1001,6,male,spouse,FALSE,,FALSE,,FALSE,workPartTime,3,333,construction,,,Part-time Work,home,TRUE,,,,,,,1,1,FALSE,0,0,0,,,,,,,,,,,1.402965784,53.48060226
93591,93591/1002,3,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.927163005,35.34315491
93591,93591/1003,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,34.32370758
93594,93594/1000,10,male,,TRUE,fullLicence,FALSE,,TRUE,otherReason,,,,,,Other Activity,home,FALSE,4/20/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.195128918,45.55792999
93594,93594/1001,8,female,spouse,FALSE,,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,FALSE,4/24/2021 0:00,,,,,,1,1,FALSE,,,0,,,,,,,,,,,1.084623694,41.34550476
93594,93594/1002,1,male,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,56.71409607
93594,93594/1003,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,4/24/2021 0:00,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,34.32370758
93596,93596/1000,5,male,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,1,,football,1,,,,,,,,1.817915916,45.99109268
93596,93596/1001,5,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,542,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.7357862,43.91330719
93597,93597/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,48.03252029
93597,93597/1001,8,male,spouse,TRUE,fullLicence,FALSE,,TRUE,longTermIllness,,,,,,Illness,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.012258768,51.73212433
93597,93597/1002,7,male,relative,TRUE,fullLicence,FALSE,,TRUE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,1,2021,football,1,,,,,,,,1.159203172,59.24180984
93597,93597/1003,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
93597,93597/1004,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,46.01651764
93597,93597/1005,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.847001851,43.28656387
93597,93597/1006,1,male,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,76.03447723
93597,93597/1007,1,female,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,72.89497375
93599,93599/1000,19,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,4/25/2021 0:00,1,,,,,,1,FALSE,,,0,,,,,,,,,,,2.295059204,53.19646454
93600,93600/1000,16,female,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,1,,,,,1,FALSE,,,0,,,,,,,,,,,1.178149343,29.80576515
93600,93600/1001,17,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.956150413,24.18945885
93607,93607/1000,13,male,,TRUE,learnersPermit,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,TRUE,,,,,1,,,1,FALSE,,,0,,,,,,,,,,,0.914224029,23.12877083
93607,93607/1001,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,0.900419712,22.7795372
93608,93608/1000,12,female,,FALSE,,FALSE,,FALSE,shortTermIllness,,,,,,Illness,home,FALSE,4/28/2021 0:00,,,,1,,,1,FALSE,,,0,,,,,,,,,,,1.232581019,28.5696125
93609,93609/1000,14,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.185264945,29.98578072
